date,variable,strat,type,bottom,top,lower,upper,median,mean,sd,county
2020-04-02,R,NA,Estimate,0.280672182296616,0.978885178216384,0.479892419050828,0.759079337907621,0.618205869284228,0.639637074818234,0.227086039192537,Adams
2020-04-03,R,NA,Estimate,0.29251992101125,0.972123039793882,0.48393681406976,0.760059613122323,0.621534910070415,0.634865182490709,0.215012622297768,Adams
2020-04-04,R,NA,Estimate,0.288897272048569,0.938002815788687,0.469238576056777,0.733269247454972,0.624156919891712,0.630505327009742,0.204589371069379,Adams
2020-04-05,R,NA,Estimate,0.297536499297429,0.9322512460585,0.482144616489653,0.738197829820519,0.624282146221713,0.626637815178894,0.195676168981412,Adams
2020-04-06,R,NA,Estimate,0.325003681920298,0.93628113044383,0.488593072240191,0.733381820421425,0.622770040668237,0.623344869862003,0.188098721252751,Adams
2020-04-07,R,NA,Estimate,0.31648785147782,0.913361582194056,0.520576349050998,0.761257080949825,0.624229620532315,0.620713134093944,0.181695039830814,Adams
2020-04-08,R,NA,Estimate,0.314854520897005,0.882107329868176,0.520736944913267,0.756410632717726,0.629263759512031,0.618834307532796,0.176334887644096,Adams
2020-04-09,R,NA,Estimate,0.29899542804306,0.861209109362164,0.495847433914747,0.727721218631383,0.628980960733152,0.617803885358786,0.1719168141983,Adams
2020-04-10,R,NA,Estimate,0.319572271733747,0.866889504485421,0.52120529494992,0.751894099355339,0.631801473630225,0.61771844266251,0.168354112046143,Adams
2020-04-11,R,NA,Estimate,0.349560283904303,0.883773815655944,0.546500952415533,0.772619824997428,0.63144852909365,0.618672079671071,0.165561435389714,Adams
2020-04-12,R,NA,Estimate,0.353953981562915,0.880010015102852,0.535527175071391,0.760768103377091,0.636158828316905,0.620752583030252,0.16344920920257,Adams
2020-04-13,R,NA,Estimate,0.370890145905306,0.883675623772914,0.524126618120798,0.741520693593966,0.639709017177997,0.624037696289732,0.161926247332323,Adams
2020-04-14,R,NA,Estimate,0.364301071529886,0.880764175462212,0.530942529862638,0.742490892264799,0.641828507255065,0.628591749124476,0.160905913052588,Adams
2020-04-15,R,NA,Estimate,0.380253652393292,0.892222609086441,0.565370922708425,0.777661587681727,0.644814265967707,0.634462828581612,0.160310310772587,Adams
2020-04-16,R,NA,Estimate,0.36418235280586,0.871567980066949,0.574689411600671,0.783827562439409,0.650882211341142,0.641680670866306,0.160070221225975,Adams
2020-04-17,R,NA,Estimate,0.385097430291745,0.892475539222755,0.590989878228467,0.802041577469367,0.658884282637127,0.650255445881785,0.160122953372935,Adams
2020-04-18,R,NA,Estimate,0.40833874743858,0.914372401327621,0.595839438989525,0.811370217212048,0.674139662773645,0.660177541839709,0.16041249753866,Adams
2020-04-19,R,NA,Estimate,0.419412621991049,0.92881385432908,0.611285854623657,0.828838814914808,0.688039079795497,0.67141832915312,0.160894680106191,Adams
2020-04-20,R,NA,Estimate,0.438789221578197,0.954262394768554,0.612236429863812,0.828376181852122,0.697615712356766,0.683931746987273,0.161545886260819,Adams
2020-04-21,R,NA,Estimate,0.407981020512297,0.934235526550689,0.637907702876883,0.849411925149276,0.709282464807522,0.697656486839083,0.162370743548974,Adams
2020-04-22,R,NA,Estimate,0.432709904851021,0.962346042250928,0.611827243585516,0.819904196006645,0.725228926682392,0.71251857765862,0.163404411231979,Adams
2020-04-23,R,NA,Estimate,0.43687192336997,0.967302242776323,0.624881624028574,0.832414401566649,0.739261084797466,0.728434266032894,0.16470816134218,Adams
2020-04-24,R,NA,Estimate,0.479355041954604,1.01237252492473,0.655714868380914,0.866535843257437,0.760405175040082,0.745313152129322,0.166359824635953,Adams
2020-04-25,R,NA,Estimate,0.492013415760891,1.02056858925919,0.659478207704079,0.868843430492781,0.778471549351655,0.763061537990182,0.168441177013858,Adams
2020-04-26,R,NA,Estimate,0.512345710564316,1.05460983253567,0.69472138480677,0.904810913251261,0.791078847716238,0.78158589839056,0.171023042409008,Adams
2020-04-27,R,NA,Estimate,0.493706883825526,1.04853792514588,0.716422898230999,0.926339543069692,0.80949854826543,0.800796378939699,0.174148227811723,Adams
2020-04-28,R,NA,Estimate,0.524009048833161,1.08604129750098,0.743427076209233,0.959235733562209,0.829534398336739,0.820610319314867,0.177813843096742,Adams
2020-04-29,R,NA,Estimate,0.550120901752404,1.12374177212965,0.751509593552467,0.972239701418683,0.8490222728838,0.840955957930726,0.181957040581108,Adams
2020-04-30,R,NA,Estimate,0.558665379306126,1.15161040048273,0.79461223213835,1.02027834676432,0.870721454741863,0.861776578117162,0.186449553704457,Adams
2020-05-01,R,NA,Estimate,0.565271536831757,1.16929433145833,0.780407358258316,1.00769625513041,0.890528074752399,0.883035273296593,0.191105636069461,Adams
2020-05-02,R,NA,Estimate,0.55838587226713,1.17512261112224,0.829629160266165,1.05304427178071,0.911584937600987,0.904720185569245,0.195705632783761,Adams
2020-05-03,R,NA,Estimate,0.602571883560286,1.2391834056783,0.828724434861555,1.05080094693812,0.931990794319311,0.926849579934545,0.200033973490133,Adams
2020-05-04,R,NA,Estimate,0.627769025384848,1.26268996069607,0.853901961390598,1.07762172734408,0.958582021322338,0.949475636923052,0.203925828321213,Adams
2020-05-05,R,NA,Estimate,0.636984211072109,1.28519879676002,0.875663859789349,1.09912176166177,0.97860269493572,0.972685603108223,0.207311783803123,Adams
2020-05-06,R,NA,Estimate,0.637780100728399,1.30359915003394,0.904020052299543,1.13340231691787,0.999399221491917,0.996599098293695,0.210247104013816,Adams
2020-05-07,R,NA,Estimate,0.652489764991072,1.32680113667794,0.904442120106605,1.13619209667111,1.01864192768879,1.02136095914888,0.212914095043349,Adams
2020-05-08,R,NA,Estimate,0.696608179220974,1.37217884208295,0.912732413394705,1.14296130840257,1.04614983269789,1.04712984100336,0.215593305196908,Adams
2020-05-09,R,NA,Estimate,0.737271376978815,1.430258424243,0.933382803553423,1.16548381625974,1.072109369377,1.0740636217269,0.218609334113907,Adams
2020-05-10,R,NA,Estimate,0.718293390893436,1.42540562047721,0.938207650245265,1.17639522959435,1.09644099195269,1.10230318334151,0.222265847436594,Adams
2020-05-11,R,NA,Estimate,0.750550776611577,1.45747505429055,0.963977311102603,1.2108780061742,1.11544909940207,1.13195625193687,0.226788480929088,Adams
2020-05-12,R,NA,Estimate,0.812229670960671,1.53400440683938,0.974784658831987,1.22131455408353,1.13682087494373,1.16308269753612,0.232292113592885,Adams
2020-05-13,R,NA,Estimate,0.816136713024799,1.5437865347389,0.997369208774182,1.25686561934395,1.16924463351328,1.19568220383623,0.238781322354302,Adams
2020-05-14,R,NA,Estimate,0.849473631576556,1.60578716492614,1.01851350647266,1.28384325057695,1.20010418966956,1.22968471249183,0.246182565449628,Adams
2020-05-15,R,NA,Estimate,0.92554625128304,1.69721160867076,1.04774353111574,1.32308370973429,1.2332676180065,1.26494367195629,0.254397399011209,Adams
2020-05-16,R,NA,Estimate,0.907557258344812,1.68858561136234,1.09309858421984,1.37266138116503,1.26639133456904,1.30123193695772,0.263360098583604,Adams
2020-05-17,R,NA,Estimate,0.940286199275366,1.73476454112687,1.1170541136644,1.40831264510026,1.30062865194419,1.33824017171793,0.273080123206056,Adams
2020-05-18,R,NA,Estimate,0.939371094702986,1.74709363338496,1.14190797260177,1.44769096719414,1.33623617328926,1.37557779619004,0.283648748626974,Adams
2020-05-19,R,NA,Estimate,0.944222879450483,1.79119251308092,1.15511815153181,1.46951588047562,1.3712294302907,1.41277688251041,0.29519214670817,Adams
2020-05-20,R,NA,Estimate,0.999811523811648,1.89924018157079,1.17070258656227,1.49552725312113,1.40592162542055,1.44929993840581,0.30776736333769,Adams
2020-05-21,R,NA,Estimate,1.0247085643564,1.96593749602148,1.17572491846509,1.51296637389971,1.43009686136828,1.4845530635638,0.321227141371991,Adams
2020-05-22,R,NA,Estimate,1.06891965974325,2.03053829480432,1.20683302009387,1.55375983841543,1.45087916710144,1.51790619544668,0.335111680170728,Adams
2020-05-23,R,NA,Estimate,1.05384652934111,2.02827133069196,1.19089165070863,1.54462151693344,1.47991379950632,1.54872162192716,0.348631919668618,Adams
2020-05-24,R,NA,Estimate,1.06555072723975,2.07498306519008,1.22361722195631,1.5812663217303,1.50245740357116,1.57639035712852,0.360773300351588,Adams
2020-05-25,R,NA,Estimate,1.0897183660565,2.13037426002704,1.26340111769643,1.62648968202816,1.52830159334582,1.60037359563117,0.370490560360923,Adams
2020-05-26,R,NA,Estimate,1.12733539358901,2.20006069823241,1.2866056991363,1.66201336929258,1.54306804413495,1.62024411406199,0.376922318455164,Adams
2020-05-27,R,NA,Estimate,1.14090114063245,2.22246586919658,1.27448342923216,1.65294205130584,1.55689081228362,1.63572125624795,0.379551356449816,Adams
2020-05-28,R,NA,Estimate,1.16206392611222,2.22447804767931,1.32376649386627,1.70895221880049,1.56981895968616,1.64669372610455,0.378265872457629,Adams
2020-05-29,R,NA,Estimate,1.16134428994768,2.24484733919821,1.37241757160977,1.76345498649061,1.57983370685421,1.65322670510341,0.373318176492522,Adams
2020-05-30,R,NA,Estimate,1.03735023228367,2.13254329417055,1.36122236447083,1.74947222627235,1.59066306571632,1.65555291367296,0.36521242547256,Adams
2020-05-31,R,NA,Estimate,1.08785242369533,2.16120269443418,1.34867290078398,1.72707004855686,1.59590003915417,1.6540499861936,0.354571102812953,Adams
2020-06-01,R,NA,Estimate,1.14995110715443,2.18996335780176,1.3202176237937,1.69205272549673,1.59865306923415,1.64920811367342,0.34202688218117,Adams
2020-06-02,R,NA,Estimate,1.17436418882887,2.17282184905781,1.34011239546624,1.7015907570312,1.59298540304997,1.64159218790277,0.328165665670252,Adams
2020-06-03,R,NA,Estimate,1.1551239147991,2.12925250505577,1.36344056429085,1.71696842815643,1.59114078634316,1.63180208760092,0.313518700186902,Adams
2020-06-04,R,NA,Estimate,1.14030466451528,2.05665889279464,1.35190336460054,1.68959422663743,1.58616885957728,1.62043390330402,0.298580317722629,Adams
2020-06-05,R,NA,Estimate,1.2018070804526,2.08890477110334,1.38115314641117,1.70597387635721,1.57268143492353,1.6080442445096,0.283822057484311,Adams
2020-06-06,R,NA,Estimate,1.19549242095298,2.03044962412716,1.37147963170811,1.68086101592719,1.56188498176616,1.59511940825604,0.269683717938173,Adams
2020-06-07,R,NA,Estimate,1.16750873856742,1.96498472271153,1.33267401773711,1.62927044085415,1.54890358115201,1.58205094656635,0.256539789246024,Adams
2020-06-08,R,NA,Estimate,1.185625194846,1.94152406230177,1.38501823469607,1.66856031543658,1.53874235075313,1.56911882403476,0.244655990299702,Adams
2020-06-09,R,NA,Estimate,1.19530806219113,1.92825305387833,1.36498664092299,1.63503205399286,1.53132897913197,1.55648279736285,0.234157788195488,Adams
2020-06-10,R,NA,Estimate,1.20356827894738,1.90041355734547,1.3497815977133,1.61791844447684,1.52182521824058,1.54418194387064,0.22502796023614,Adams
2020-06-11,R,NA,Estimate,1.17858088517788,1.86960627671209,1.36480758963677,1.62967086946213,1.50979507667634,1.53214159966574,0.217136279710903,Adams
2020-06-12,R,NA,Estimate,1.16355923469326,1.83952365278306,1.32524532672527,1.58288802557196,1.50243455291478,1.52018652492637,0.210288902756351,Adams
2020-06-13,R,NA,Estimate,1.17931369506951,1.83499571088923,1.32044383098342,1.57313903474461,1.49107317065522,1.50805898398577,0.204276523529196,Adams
2020-06-14,R,NA,Estimate,1.1795099589433,1.82557929823634,1.32235093404766,1.56809764514728,1.48018432443087,1.4954405691363,0.198903189397158,Adams
2020-06-15,R,NA,Estimate,1.14749906917997,1.7823665338127,1.33805832983844,1.58115180745133,1.46690630105448,1.48197685276713,0.193989965403121,Adams
2020-06-16,R,NA,Estimate,1.16228459237967,1.78570046668439,1.33831970607133,1.58189780667133,1.45400982176638,1.46730411503413,0.189362864612473,Adams
