date,variable,strat,type,bottom,top,lower,upper,median,mean,sd,county
2020-05-15,R,NA,Estimate,0.382859426007932,1.43284518150174,0.747517759464668,1.12590439210368,0.91607951601386,0.942693367144098,0.328793776722373,Price
2020-05-16,R,NA,Estimate,0.382187490542421,1.42402850481844,0.756218452466731,1.13325811888425,0.90906694888335,0.933218330937919,0.325911460306132,Price
2020-05-17,R,NA,Estimate,0.381117834683482,1.42327728924143,0.742913325190689,1.11855181607669,0.894770199996919,0.925241598184906,0.32315442859183,Price
2020-05-18,R,NA,Estimate,0.424369316576792,1.46292149457193,0.728082483619814,1.10499887301486,0.894413304919278,0.91889141116869,0.320679178023227,Price
2020-05-19,R,NA,Estimate,0.411451584962411,1.45705088745137,0.624522464850601,1.00761888860185,0.888871101261021,0.914243687105828,0.318628486918495,Price
2020-05-20,R,NA,Estimate,0.45185952564664,1.47359763029232,0.654097426337611,1.02749615738164,0.891341575037584,0.911323649241397,0.317125975013992,Price
2020-05-21,R,NA,Estimate,0.418142215538758,1.44053503409328,0.670694310890509,1.04510568104456,0.892824692351749,0.910109475386617,0.316250690629802,Price
2020-05-22,R,NA,Estimate,0.398269922279313,1.43817587366765,0.660700696448678,1.03844296232771,0.899057748920965,0.910538479488449,0.31600550018512,Price
2020-05-23,R,NA,Estimate,0.385336974014755,1.4374891837312,0.707148550135992,1.09537388739486,0.89478192322293,0.91251618354149,0.316300744454383,Price
2020-05-24,R,NA,Estimate,0.427423213254306,1.45739242906076,0.639978261653428,1.0321898200648,0.905268168659356,0.91592812151674,0.316968329213941,Price
2020-05-25,R,NA,Estimate,0.389022995220637,1.41656445295352,0.695699382043897,1.09349706820865,0.913706513266675,0.920653559803141,0.317804861372917,Price
2020-05-26,R,NA,Estimate,0.394190111868602,1.40551396327402,0.693028724884249,1.09173399456386,0.922096048427354,0.9265798214336,0.318626927419677,Price
2020-05-27,R,NA,Estimate,0.410969442058628,1.4133962763554,0.673404672154502,1.06725288999532,0.931331068813748,0.933615769102009,0.319316782729158,Price
2020-05-28,R,NA,Estimate,0.435377571614561,1.45480655818166,0.667786680852966,1.06726772105911,0.941238044232084,0.941703237388867,0.319843340495686,Price
2020-05-29,R,NA,Estimate,0.427369363937572,1.44785421764964,0.739403960025355,1.14019111562037,0.9478358556872,0.950825651555089,0.320254937937567,Price
2020-05-30,R,NA,Estimate,0.458953785115863,1.47601004741179,0.758402199878682,1.16384724197892,0.961127892916945,0.961013547890975,0.320650207236872,Price
2020-05-31,R,NA,Estimate,0.460504164616652,1.48711508638322,0.762308307817232,1.16282737153659,0.972882406239629,0.972347111388813,0.321138921483045,Price
2020-06-01,R,NA,Estimate,0.41874955561665,1.46043324232952,0.783790768282112,1.18610456508356,0.97965170884946,0.984956131834408,0.321806302104052,Price
